# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
39
0, 623
1, 774
2, 365
3, 1336
4, 426
5, 1179
6, 583
7, 1498
8, 264
9, 1073
10, 689
11, 1265
12, 497
13, 1447
14, 315
15, 1326
16, 436
17, 1619
18, 143
19, 1565
20, 197
21, 1588
22, 174
23, 1672
24, 90
25, 1469
26, 293
27, 595
28, 631
29, 536
30, 1443
31, 319
32, 785
33, 977
34, 1073
35, 689
36, 1571
37, 191
38, 713
39, 1049
40, 1503
41, 259
42, 1193
43, 569
44, 1384
45, 378
46, 806
47, 956
48, 1004
49, 758
50, 1141
51, 621
52, 1461
53, 301
54, 693
55, 1069
56, 1145
57, 617
58, 737
59, 856
60, 169
61, 1168
62, 594
63, 1733
64, 29
65, 1727
66, 35
67, 1501
68, 261
69, 615
70, 1147
71, 1178
72, 584
73, 1100
74, 654
75, 8
76, 687
77, 1075
78, 974
79, 788
80, 1588
81, 174
