# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
28
0, 1143
1, 476
2, 1086
3, 533
4, 1111
5, 508
6, 1091
7, 528
8, 900
9, 719
10, 942
11, 677
12, 1491
13, 128
14, 692
15, 927
16, 1208
17, 411
18, 693
19, 683
20, 243
21, 1554
22, 65
23, 1102
24, 517
25, 1406
26, 213
27, 890
28, 729
29, 889
30, 660
31, 70
32, 1320
33, 299
34, 1587
35, 32
36, 805
37, 677
38, 137
39, 1190
40, 429
41, 1011
42, 608
43, 1300
44, 319
45, 1286
46, 333
47, 687
48, 932
49, 1046
50, 573
51, 904
52, 715
53, 999
54, 620
55, 1316
56, 303
57, 702
58, 917
