# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
32
0, 1156
1, 331
2, 902
3, 585
4, 783
5, 704
6, 518
7, 969
8, 758
9, 729
10, 627
11, 860
12, 1448
13, 39
14, 918
15, 569
16, 1110
17, 377
18, 536
19, 629
20, 322
21, 1254
22, 233
23, 579
24, 908
25, 811
26, 554
27, 122
28, 1399
29, 88
30, 560
31, 571
32, 356
33, 1410
34, 77
35, 1480
36, 7
37, 1228
38, 259
39, 1040
40, 447
41, 1371
42, 116
43, 684
44, 803
45, 726
46, 573
47, 188
48, 1359
49, 128
50, 1278
51, 209
52, 1088
53, 399
54, 936
55, 551
56, 1303
57, 184
58, 1285
59, 202
60, 582
61, 845
62, 60
63, 1307
64, 180
65, 741
66, 746
67, 1044
68, 443
