# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
37
0, 591
1, 201
2, 586
3, 206
4, 369
5, 336
6, 87
7, 352
8, 440
9, 742
10, 50
11, 521
12, 271
13, 414
14, 378
15, 625
16, 167
17, 296
18, 452
19, 44
20, 409
21, 383
22, 545
23, 247
24, 491
25, 301
26, 355
27, 391
28, 46
29, 707
30, 85
31, 445
32, 347
33, 267
34, 525
35, 588
36, 204
37, 313
38, 479
39, 706
40, 86
41, 704
42, 88
43, 574
44, 218
45, 488
46, 304
47, 593
48, 199
49, 446
50, 346
51, 685
52, 107
53, 382
54, 410
55, 519
56, 273
57, 736
58, 56
59, 617
60, 175
61, 565
62, 227
63, 542
64, 250
65, 608
66, 184
67, 383
68, 409
69, 306
70, 479
71, 7
72, 498
73, 294
74, 762
75, 30
76, 689
77, 103
