# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
23
0, 1080
1, 1206
2, 2121
3, 165
4, 1028
5, 1258
6, 2037
7, 249
8, 1050
9, 984
10, 252
11, 1101
12, 1185
13, 2006
14, 280
15, 1034
16, 1061
17, 191
18, 1680
19, 606
20, 2057
21, 229
22, 1171
23, 1115
24, 1182
25, 1104
26, 1956
27, 330
28, 1537
29, 749
30, 1149
31, 880
32, 257
33, 2220
34, 66
35, 2231
36, 55
37, 1274
38, 1012
39, 2041
40, 245
41, 1251
42, 1035
43, 1138
44, 1148
45, 1682
46, 604
47, 1130
48, 1156
