# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
31
0, 620
1, 615
2, 498
3, 1473
4, 260
5, 1279
6, 454
7, 714
8, 1019
9, 1146
10, 587
11, 812
12, 909
13, 12
14, 1668
15, 65
16, 1272
17, 461
18, 1568
19, 165
20, 1706
21, 27
22, 883
23, 850
24, 1499
25, 234
26, 1566
27, 167
28, 1233
29, 500
30, 1233
31, 500
32, 788
33, 828
34, 117
35, 700
36, 1033
37, 1555
38, 178
39, 1138
40, 595
41, 1595
42, 138
43, 1719
44, 14
45, 814
46, 860
47, 59
48, 1560
49, 173
50, 651
51, 815
52, 267
53, 1286
54, 447
55, 1588
56, 145
57, 581
58, 1152
59, 787
60, 946
61, 1241
62, 492
63, 599
64, 624
65, 510
66, 742
67, 991
