# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
30
0, 1774
1, 953
2, 2540
3, 187
4, 1336
5, 1391
6, 1010
7, 1314
8, 403
9, 985
10, 1742
11, 1808
12, 919
13, 2139
14, 588
15, 982
16, 1745
17, 1499
18, 1228
19, 2394
20, 333
21, 2544
22, 183
23, 2641
24, 86
25, 1043
26, 1684
27, 939
28, 1692
29, 96
30, 2552
31, 175
32, 1924
33, 803
34, 2407
35, 320
36, 2170
37, 557
38, 2632
39, 95
40, 1747
41, 980
42, 1881
43, 846
44, 1980
45, 747
46, 1507
47, 1220
48, 1985
49, 742
50, 2282
51, 445
52, 1317
53, 1410
54, 2038
55, 689
56, 1900
57, 827
58, 1102
59, 1625
60, 1000
61, 1727
