# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
23
0, 2114
1, 315
2, 1891
3, 538
4, 1617
5, 812
6, 841
7, 1438
8, 150
9, 1691
10, 738
11, 846
12, 1583
13, 1466
14, 963
15, 2329
16, 100
17, 2037
18, 392
19, 2311
20, 118
21, 2259
22, 170
23, 1975
24, 454
25, 936
26, 1493
27, 1186
28, 1243
29, 2177
30, 252
31, 1205
32, 1224
33, 2126
34, 303
35, 1055
36, 1374
37, 2085
38, 344
39, 933
40, 1437
41, 59
42, 1414
43, 1015
44, 1742
45, 687
46, 1727
47, 702
