# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
25
0, 2308
1, 213
2, 1054
3, 1467
4, 1867
5, 654
6, 1453
7, 1068
8, 1719
9, 802
10, 2214
11, 307
12, 1780
13, 741
14, 1133
15, 1388
16, 1482
17, 1039
18, 870
19, 1524
20, 127
21, 1792
22, 729
23, 890
24, 1631
25, 1151
26, 1370
27, 2485
28, 36
29, 1425
30, 1096
31, 960
32, 1175
33, 386
34, 1666
35, 855
36, 2282
37, 239
38, 1196
39, 1325
40, 1970
41, 551
42, 2459
43, 62
44, 1798
45, 723
46, 878
47, 1328
48, 315
49, 1558
50, 963
51, 1727
52, 794
