# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
27
0, 1853
1, 315
2, 1937
3, 231
4, 1244
5, 852
6, 72
7, 1656
8, 512
9, 2094
10, 74
11, 1667
12, 501
13, 2047
14, 121
15, 1883
16, 285
17, 1573
18, 595
19, 1799
20, 369
21, 985
22, 1183
23, 1027
24, 1141
25, 1186
26, 982
27, 1344
28, 824
29, 1924
30, 244
31, 1478
32, 690
33, 2143
34, 25
35, 2046
36, 122
37, 1988
38, 180
39, 1648
40, 520
41, 1651
42, 517
43, 1607
44, 561
45, 1077
46, 742
47, 349
48, 1375
49, 793
50, 1077
51, 932
52, 159
53, 1565
54, 603
55, 1031
56, 1137
