# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
35
0, 2747
1, 243
2, 1399
3, 1239
4, 352
5, 1369
6, 1621
7, 1216
8, 1774
9, 1098
10, 1892
11, 2186
12, 804
13, 2873
14, 117
15, 1702
16, 1288
17, 2491
18, 499
19, 1689
20, 1188
21, 113
22, 1962
23, 1028
24, 1062
25, 1442
26, 486
27, 2502
28, 488
29, 2264
30, 726
31, 1516
32, 1474
33, 2694
34, 296
35, 1842
36, 1148
37, 2243
38, 747
39, 1673
40, 1317
41, 2577
42, 413
43, 1203
44, 1613
45, 174
46, 2942
47, 48
48, 1560
49, 1430
50, 1049
51, 1875
52, 66
53, 2975
54, 15
55, 2832
56, 158
57, 1995
58, 995
59, 2939
60, 51
61, 2204
62, 786
63, 2989
64, 1
65, 1054
66, 1936
67, 2239
68, 751
69, 1760
70, 1230
71, 1507
72, 1483
73, 1605
74, 1385
