# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
29
0, 379
1, 394
2, 169
3, 500
4, 442
5, 500
6, 442
7, 436
8, 351
9, 155
10, 504
11, 438
12, 410
13, 514
14, 18
15, 872
16, 70
17, 345
18, 597
19, 715
20, 227
21, 917
22, 25
23, 894
24, 48
25, 613
26, 329
27, 329
28, 613
29, 700
30, 242
31, 915
32, 27
33, 842
34, 100
35, 728
36, 214
37, 335
38, 568
39, 39
40, 589
41, 353
42, 899
43, 43
44, 748
45, 194
46, 523
47, 419
48, 559
49, 383
50, 440
51, 502
52, 367
53, 575
54, 918
55, 24
56, 601
57, 341
58, 654
59, 288
60, 566
61, 376
