# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
34
0, 718
1, 232
2, 573
3, 363
4, 14
5, 469
6, 481
7, 340
8, 610
9, 905
10, 45
11, 339
12, 611
13, 626
14, 324
15, 704
16, 246
17, 548
18, 391
19, 11
20, 636
21, 314
22, 571
23, 379
24, 360
25, 480
26, 110
27, 439
28, 511
29, 775
30, 175
31, 838
32, 112
33, 506
34, 384
35, 60
36, 643
37, 307
38, 663
39, 287
40, 378
41, 447
42, 125
43, 826
44, 124
45, 914
46, 36
47, 395
48, 555
49, 721
50, 229
51, 847
52, 103
53, 758
54, 192
55, 824
56, 126
57, 641
58, 309
59, 896
60, 54
61, 826
62, 124
63, 702
64, 248
65, 625
66, 325
67, 674
68, 276
69, 488
70, 462
71, 374
72, 398
73, 178
