# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
31
0, 1099
1, 1850
2, 48
3, 1189
4, 1527
5, 281
6, 1273
7, 1456
8, 268
9, 1064
10, 1933
11, 1840
12, 1157
13, 1846
14, 1151
15, 1159
16, 1203
17, 635
18, 1429
19, 1568
20, 1340
21, 1657
22, 1686
23, 1311
24, 2047
25, 950
26, 1493
27, 1272
28, 232
29, 2531
30, 466
31, 1499
32, 1240
33, 258
34, 2830
35, 167
36, 2274
37, 723
38, 1947
39, 1050
40, 2907
41, 90
42, 2968
43, 29
44, 1636
45, 1361
46, 2218
47, 779
48, 1848
49, 1149
50, 2365
51, 632
52, 2549
53, 448
54, 1143
55, 1386
56, 468
57, 1728
58, 1084
59, 185
60, 1410
61, 1587
62, 2589
63, 408
64, 1468
65, 1529
66, 2279
67, 718
68, 1793
69, 1204
