# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
22
0, 1605
1, 1163
2, 2242
3, 526
4, 2623
5, 145
6, 2314
7, 454
8, 2658
9, 110
10, 1906
11, 862
12, 946
13, 1822
14, 1628
15, 1140
16, 2069
17, 699
18, 2316
19, 452
20, 1606
21, 1018
22, 144
23, 1514
24, 1254
25, 1485
26, 1283
27, 2071
28, 697
29, 1304
30, 1464
31, 2065
32, 703
33, 1722
34, 1046
35, 1082
36, 1686
37, 2623
38, 145
39, 2313
40, 455
41, 1504
42, 1264
43, 1708
44, 1060
