# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
38
0, 253
1, 365
2, 84
3, 504
4, 198
5, 438
6, 264
7, 651
8, 51
9, 258
10, 444
11, 402
12, 300
13, 459
14, 243
15, 606
16, 96
17, 481
18, 221
19, 690
20, 12
21, 327
22, 375
23, 430
24, 272
25, 650
26, 52
27, 316
28, 386
29, 594
30, 108
31, 373
32, 329
33, 344
34, 320
35, 38
36, 493
37, 209
38, 649
39, 53
40, 608
41, 94
42, 459
43, 243
44, 514
45, 188
46, 649
47, 53
48, 438
49, 264
50, 255
51, 447
52, 452
53, 250
54, 653
55, 49
56, 668
57, 34
58, 471
59, 231
60, 603
61, 99
62, 422
63, 280
64, 263
65, 415
66, 24
67, 400
68, 302
69, 250
70, 332
71, 120
72, 544
73, 158
74, 440
75, 262
76, 530
77, 172
78, 411
79, 291
