# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
30
0, 1721
1, 403
2, 2121
3, 3
4, 1369
5, 755
6, 1250
7, 874
8, 1278
9, 846
10, 916
11, 879
12, 329
13, 1928
14, 196
15, 1068
16, 1056
17, 860
18, 1264
19, 1596
20, 528
21, 1409
22, 715
23, 1611
24, 513
25, 1968
26, 156
27, 1468
28, 656
29, 790
30, 1277
31, 57
32, 1840
33, 284
34, 1174
35, 950
36, 802
37, 1136
38, 186
39, 2115
40, 9
41, 1310
42, 814
43, 2010
44, 114
45, 906
46, 885
47, 333
48, 1837
49, 287
50, 880
51, 1244
52, 1334
53, 790
54, 1916
55, 208
56, 1554
57, 570
58, 1847
59, 277
60, 1147
61, 977
62, 879
63, 1245
