# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
27
0, 913
1, 81
2, 451
3, 543
4, 667
5, 327
6, 601
7, 393
8, 768
9, 226
10, 760
11, 234
12, 402
13, 449
14, 143
15, 382
16, 612
17, 538
18, 456
19, 349
20, 462
21, 183
22, 602
23, 392
24, 773
25, 221
26, 833
27, 161
28, 529
29, 465
30, 822
31, 172
32, 734
33, 260
34, 378
35, 560
36, 56
37, 362
38, 608
39, 24
40, 632
41, 362
42, 614
43, 380
44, 376
45, 385
46, 233
47, 469
48, 503
49, 22
50, 591
51, 365
52, 38
53, 607
54, 387
55, 375
56, 619
57, 856
58, 138
59, 396
60, 574
61, 24
