# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
27
0, 1183
1, 2
2, 415
3, 770
4, 814
5, 371
6, 1101
7, 84
8, 1035
9, 150
10, 848
11, 337
12, 519
13, 666
14, 430
15, 755
16, 934
17, 251
18, 671
19, 514
20, 1158
21, 27
22, 484
23, 411
24, 290
25, 791
26, 394
27, 950
28, 235
29, 842
30, 343
31, 993
32, 192
33, 790
34, 395
35, 469
36, 522
37, 194
38, 495
39, 690
40, 941
41, 244
42, 880
43, 305
44, 812
45, 373
46, 439
47, 592
48, 154
49, 916
50, 269
51, 1119
52, 66
53, 643
54, 542
55, 927
56, 258
