# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
28
0, 803
1, 73
2, 771
3, 105
4, 293
5, 304
6, 279
7, 514
8, 362
9, 766
10, 110
11, 743
12, 133
13, 322
14, 379
15, 175
16, 532
17, 344
18, 654
19, 222
20, 449
21, 427
22, 494
23, 382
24, 649
25, 227
26, 458
27, 418
28, 475
29, 401
30, 561
31, 315
32, 324
33, 552
34, 768
35, 108
36, 469
37, 407
38, 602
39, 274
40, 562
41, 314
42, 475
43, 354
44, 47
45, 416
46, 460
47, 394
48, 346
49, 136
50, 689
51, 187
52, 656
53, 220
54, 603
55, 273
56, 503
57, 373
58, 700
59, 176
