# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
34
0, 1214
1, 770
2, 1660
3, 324
4, 1268
5, 716
6, 664
7, 956
8, 364
9, 1614
10, 370
11, 729
12, 848
13, 407
14, 1728
15, 256
16, 1848
17, 136
18, 1257
19, 727
20, 1775
21, 209
22, 1923
23, 61
24, 1514
25, 470
26, 1760
27, 224
28, 1029
29, 955
30, 1507
31, 477
32, 1447
33, 537
34, 1726
35, 258
36, 1106
37, 878
38, 1749
39, 235
40, 1048
41, 936
42, 677
43, 1307
44, 1849
45, 135
46, 1038
47, 946
48, 1692
49, 292
50, 1024
51, 960
52, 1651
53, 333
54, 872
55, 686
56, 426
57, 1233
58, 751
59, 1499
60, 485
61, 1340
62, 644
63, 868
64, 806
65, 310
66, 1601
67, 383
68, 778
69, 1206
70, 750
71, 1234
