# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
29
0, 1519
1, 791
2, 2044
3, 266
4, 2236
5, 74
6, 1675
7, 635
8, 1116
9, 786
10, 408
11, 806
12, 1504
13, 1667
14, 643
15, 1046
16, 1101
17, 163
18, 812
19, 1498
20, 1729
21, 581
22, 1375
23, 935
24, 1516
25, 794
26, 1165
27, 1117
28, 28
29, 1981
30, 329
31, 1308
32, 1002
33, 2152
34, 158
35, 2072
36, 238
37, 1109
38, 909
39, 292
40, 1213
41, 867
42, 230
43, 1535
44, 775
45, 1439
46, 871
47, 2247
48, 63
49, 1060
50, 1129
51, 121
52, 1875
53, 435
54, 918
55, 1392
56, 2154
57, 156
58, 1734
59, 576
60, 1719
61, 591
62, 832
63, 1242
64, 236
