# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
38
0, 2385
1, 193
2, 2097
3, 481
4, 2389
5, 189
6, 1843
7, 735
8, 2093
9, 485
10, 1493
11, 1085
12, 1981
13, 597
14, 1542
15, 1036
16, 1530
17, 1048
18, 2090
19, 488
20, 885
21, 1693
22, 2326
23, 252
24, 1172
25, 1406
26, 1973
27, 605
28, 1993
29, 585
30, 2179
31, 399
32, 2072
33, 506
34, 2307
35, 271
36, 1594
37, 918
38, 66
39, 1511
40, 1067
41, 1863
42, 715
43, 1734
44, 844
45, 995
46, 1583
47, 1285
48, 1293
49, 2296
50, 282
51, 1178
52, 1400
53, 1217
54, 1361
55, 1201
56, 1377
57, 1871
58, 707
59, 1383
60, 1195
61, 2104
62, 474
63, 2435
64, 143
65, 878
66, 885
67, 815
68, 1161
69, 1417
70, 2098
71, 480
72, 2565
73, 13
74, 1986
75, 592
76, 2574
77, 4
