# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
25
0, 474
1, 199
2, 345
3, 328
4, 228
5, 445
6, 650
7, 23
8, 587
9, 86
10, 644
11, 29
12, 637
13, 36
14, 276
15, 397
16, 548
17, 125
18, 577
19, 96
20, 555
21, 118
22, 384
23, 289
24, 268
25, 405
26, 524
27, 149
28, 254
29, 419
30, 364
31, 309
32, 390
33, 283
34, 662
35, 11
36, 560
37, 113
38, 345
39, 328
40, 238
41, 417
42, 18
43, 328
44, 345
45, 306
46, 367
47, 323
48, 350
49, 475
50, 198
