# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
39
0, 616
1, 894
2, 749
3, 761
4, 1280
5, 230
6, 1436
7, 74
8, 1063
9, 447
10, 983
11, 527
12, 1121
13, 389
14, 748
15, 762
16, 1063
17, 447
18, 1041
19, 469
20, 527
21, 718
22, 265
23, 775
24, 735
25, 693
26, 817
27, 684
28, 573
29, 253
30, 906
31, 604
32, 1244
33, 266
34, 1073
35, 437
36, 1209
37, 301
38, 1112
39, 398
40, 515
41, 995
42, 1228
43, 282
44, 658
45, 596
46, 256
47, 676
48, 579
49, 255
50, 1469
51, 41
52, 1076
53, 434
54, 1013
55, 497
56, 1074
57, 436
58, 915
59, 553
60, 42
61, 1009
62, 501
63, 1448
64, 62
65, 951
66, 559
67, 1011
68, 499
69, 1181
70, 329
71, 914
72, 596
73, 1348
74, 162
75, 846
76, 664
77, 1044
78, 466
79, 1273
80, 237
81, 1029
82, 481
