# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
32
0, 766
1, 189
2, 617
3, 338
4, 626
5, 329
6, 332
7, 623
8, 483
9, 472
10, 712
11, 243
12, 355
13, 600
14, 583
15, 347
16, 25
17, 683
18, 272
19, 741
20, 214
21, 535
22, 420
23, 391
24, 564
25, 519
26, 436
27, 937
28, 18
29, 416
30, 495
31, 44
32, 611
33, 344
34, 930
35, 25
36, 942
37, 13
38, 494
39, 461
40, 457
41, 498
42, 505
43, 450
44, 623
45, 332
46, 430
47, 338
48, 187
49, 708
50, 247
51, 335
52, 620
53, 448
54, 507
55, 733
56, 222
57, 730
58, 225
59, 946
60, 9
61, 876
62, 79
63, 595
64, 337
65, 23
66, 554
67, 401
