# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
26
0, 490
1, 744
2, 547
3, 687
4, 496
5, 535
6, 203
7, 885
8, 349
9, 978
10, 256
11, 527
12, 707
13, 881
14, 353
15, 1046
16, 188
17, 952
18, 282
19, 658
20, 515
21, 61
22, 476
23, 758
24, 731
25, 478
26, 25
27, 981
28, 253
29, 797
30, 437
31, 981
32, 253
33, 1130
34, 104
35, 767
36, 422
37, 45
38, 901
39, 333
40, 1079
41, 155
42, 901
43, 333
44, 595
45, 601
46, 38
47, 1149
48, 85
49, 1215
50, 19
51, 901
52, 333
53, 1224
54, 10
55, 423
56, 811
