# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
37
0, 2201
1, 330
2, 1855
3, 676
4, 2186
5, 345
6, 2441
7, 90
8, 1130
9, 1401
10, 2396
11, 135
12, 1491
13, 1040
14, 1896
15, 635
16, 1224
17, 1177
18, 130
19, 1177
20, 1162
21, 192
22, 1980
23, 551
24, 917
25, 1603
26, 11
27, 1483
28, 1048
29, 1164
30, 1367
31, 1318
32, 1213
33, 2386
34, 145
35, 892
36, 1639
37, 1089
38, 1442
39, 1298
40, 904
41, 329
42, 1716
43, 815
44, 889
45, 1642
46, 1389
47, 1142
48, 1425
49, 1106
50, 2122
51, 409
52, 2210
53, 321
54, 1919
55, 612
56, 1938
57, 593
58, 2413
59, 118
60, 2443
61, 88
62, 1531
63, 875
64, 125
65, 1590
66, 941
67, 1262
68, 1269
69, 992
70, 1539
71, 1910
72, 621
73, 1222
74, 964
75, 345
76, 2435
77, 96
78, 1240
79, 1291
