# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
37
0, 463
1, 623
2, 218
3, 720
4, 584
5, 896
6, 408
7, 763
8, 503
9, 38
10, 641
11, 525
12, 138
13, 670
14, 572
15, 62
16, 1224
17, 80
18, 755
19, 549
20, 1209
21, 95
22, 1106
23, 198
24, 685
25, 500
26, 119
27, 963
28, 341
29, 618
30, 686
31, 966
32, 338
33, 480
34, 824
35, 1029
36, 275
37, 1186
38, 118
39, 1247
40, 57
41, 1133
42, 171
43, 676
44, 628
45, 1261
46, 43
47, 1281
48, 23
49, 923
50, 381
51, 1136
52, 168
53, 1127
54, 177
55, 800
56, 504
57, 521
58, 513
59, 270
60, 524
61, 780
62, 760
63, 544
64, 917
65, 387
66, 544
67, 463
68, 297
69, 983
70, 321
71, 1102
72, 202
73, 1167
74, 137
75, 1189
76, 115
77, 753
78, 551
79, 986
80, 318
