# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
35
0, 938
1, 435
2, 1164
3, 209
4, 657
5, 716
6, 779
7, 594
8, 1122
9, 251
10, 1274
11, 99
12, 1243
13, 130
14, 1320
15, 53
16, 936
17, 437
18, 1137
19, 236
20, 1028
21, 345
22, 786
23, 587
24, 842
25, 531
26, 780
27, 548
28, 45
29, 608
30, 765
31, 645
32, 605
33, 123
34, 946
35, 427
36, 915
37, 458
38, 511
39, 497
40, 365
41, 1046
42, 327
43, 1006
44, 367
45, 1288
46, 85
47, 596
48, 777
49, 789
50, 546
51, 38
52, 577
53, 702
54, 94
55, 911
56, 462
57, 1255
58, 118
59, 861
60, 512
61, 478
62, 895
63, 1311
64, 62
65, 670
66, 703
67, 562
68, 811
69, 854
70, 519
71, 755
72, 618
73, 958
74, 415
