# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
26
0, 419
1, 287
2, 338
3, 368
4, 499
5, 207
6, 262
7, 444
8, 348
9, 253
10, 105
11, 403
12, 303
13, 474
14, 232
15, 250
16, 398
17, 58
18, 525
19, 181
20, 377
21, 329
22, 642
23, 64
24, 550
25, 156
26, 357
27, 349
28, 657
29, 49
30, 586
31, 120
32, 571
33, 135
34, 493
35, 213
36, 452
37, 254
38, 250
39, 456
40, 504
41, 202
42, 438
43, 268
44, 395
45, 311
46, 685
47, 21
48, 508
49, 198
50, 664
51, 42
52, 300
53, 356
54, 50
