# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
36
0, 1414
1, 971
2, 1910
3, 475
4, 1918
5, 467
6, 1781
7, 604
8, 1327
9, 1058
10, 1579
11, 806
12, 2068
13, 317
14, 2009
15, 376
16, 1409
17, 976
18, 2197
19, 188
20, 1613
21, 772
22, 1611
23, 774
24, 1781
25, 604
26, 1083
27, 1302
28, 1782
29, 603
30, 1485
31, 900
32, 1577
33, 808
34, 2228
35, 157
36, 1751
37, 634
38, 1199
39, 1186
40, 1383
41, 958
42, 44
43, 1934
44, 451
45, 933
46, 1452
47, 1513
48, 872
49, 2202
50, 183
51, 907
52, 1423
53, 55
54, 1453
55, 932
56, 1891
57, 494
58, 1668
59, 717
60, 1057
61, 1328
62, 1713
63, 672
64, 1128
65, 1257
66, 1383
67, 1002
68, 1298
69, 1087
70, 1417
71, 968
72, 1917
73, 468
