# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
22
0, 1334
1, 795
2, 979
3, 1150
4, 765
5, 832
6, 532
7, 779
8, 1160
9, 190
10, 2093
11, 36
12, 1777
13, 352
14, 911
15, 898
16, 320
17, 1651
18, 478
19, 1156
20, 973
21, 1645
22, 484
23, 1679
24, 450
25, 1724
26, 405
27, 1465
28, 664
29, 1778
30, 351
31, 1635
32, 494
33, 1397
34, 732
35, 1964
36, 165
37, 1986
38, 143
39, 2064
40, 65
41, 1774
42, 355
43, 1221
44, 908
45, 1138
46, 991
