# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
37
0, 714
1, 43
2, 622
3, 135
4, 653
5, 104
6, 568
7, 189
8, 266
9, 254
10, 237
11, 505
12, 252
13, 677
14, 80
15, 621
16, 136
17, 543
18, 214
19, 541
20, 216
21, 609
22, 148
23, 370
24, 387
25, 639
26, 118
27, 453
28, 304
29, 554
30, 203
31, 730
32, 27
33, 274
34, 383
35, 100
36, 285
37, 472
38, 591
39, 166
40, 690
41, 67
42, 639
43, 118
44, 342
45, 293
46, 122
47, 547
48, 210
49, 564
50, 193
51, 338
52, 370
53, 49
54, 528
55, 229
56, 309
57, 448
58, 668
59, 89
60, 727
61, 30
62, 358
63, 350
64, 49
65, 365
66, 392
67, 633
68, 124
69, 566
70, 191
71, 386
72, 371
73, 435
74, 322
75, 299
76, 425
77, 33
78, 306
79, 413
80, 38
