# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
36
0, 666
1, 209
2, 853
3, 22
4, 358
5, 517
6, 694
7, 181
8, 763
9, 112
10, 526
11, 349
12, 767
13, 108
14, 788
15, 87
16, 799
17, 76
18, 704
19, 171
20, 554
21, 294
22, 27
23, 341
24, 534
25, 666
26, 209
27, 521
28, 354
29, 597
30, 278
31, 713
32, 162
33, 302
34, 545
35, 28
36, 827
37, 48
38, 716
39, 159
40, 710
41, 165
42, 492
43, 383
44, 801
45, 74
46, 535
47, 340
48, 497
49, 358
50, 20
51, 859
52, 16
53, 563
54, 312
55, 375
56, 500
57, 630
58, 245
59, 697
60, 178
61, 482
62, 393
63, 343
64, 532
65, 425
66, 374
67, 76
68, 394
69, 481
70, 762
71, 113
72, 533
73, 342
74, 567
75, 308
