# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
28
0, 685
1, 565
2, 700
3, 550
4, 444
5, 806
6, 991
7, 259
8, 715
9, 535
10, 1068
11, 182
12, 486
13, 764
14, 1034
15, 216
16, 1062
17, 188
18, 743
19, 507
20, 1087
21, 163
22, 983
23, 267
24, 516
25, 734
26, 1164
27, 86
28, 888
29, 362
30, 743
31, 507
32, 993
33, 257
34, 585
35, 665
36, 706
37, 544
38, 762
39, 488
40, 464
41, 786
42, 1038
43, 212
44, 989
45, 261
46, 1066
47, 184
48, 751
49, 499
50, 1061
51, 189
52, 1007
53, 243
54, 541
55, 709
