# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
24
0, 2651
1, 63
2, 1334
3, 1380
4, 2106
5, 608
6, 1457
7, 1257
8, 2451
9, 263
10, 2414
11, 300
12, 1317
13, 1397
14, 1008
15, 1048
16, 658
17, 2468
18, 246
19, 1122
20, 1592
21, 1973
22, 741
23, 1699
24, 1015
25, 1369
26, 1345
27, 2220
28, 494
29, 2561
30, 153
31, 2489
32, 225
33, 2272
34, 442
35, 1682
36, 1032
37, 2462
38, 252
39, 1707
40, 985
41, 22
42, 1957
43, 757
44, 2415
45, 299
46, 1153
47, 1561
48, 1882
49, 832
