# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
35
0, 900
1, 1115
2, 1782
3, 233
4, 684
5, 918
6, 413
7, 1961
8, 54
9, 1091
10, 924
11, 1127
12, 888
13, 2004
14, 11
15, 1825
16, 190
17, 1095
18, 920
19, 1867
20, 148
21, 751
22, 1264
23, 1341
24, 674
25, 673
26, 1342
27, 1733
28, 282
29, 1930
30, 85
31, 898
32, 1067
33, 50
34, 1397
35, 618
36, 1603
37, 412
38, 1001
39, 1014
40, 1029
41, 986
42, 1554
43, 461
44, 1877
45, 138
46, 1701
47, 314
48, 1954
49, 61
50, 2003
51, 12
52, 1128
53, 887
54, 1267
55, 748
56, 1026
57, 989
58, 1721
59, 294
60, 1237
61, 778
62, 1000
63, 998
64, 17
65, 1989
66, 26
67, 1847
68, 168
69, 991
70, 1024
71, 1940
72, 75
