# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
28
0, 1964
1, 494
2, 1939
3, 519
4, 1562
5, 896
6, 1520
7, 938
8, 1349
9, 1109
10, 1405
11, 1053
12, 2396
13, 62
14, 1489
15, 969
16, 1169
17, 1289
18, 1200
19, 1120
20, 138
21, 2039
22, 419
23, 1136
24, 1322
25, 1068
26, 1390
27, 1410
28, 1048
29, 1158
30, 1137
31, 163
32, 2157
33, 301
34, 836
35, 1622
36, 1060
37, 1398
38, 1666
39, 792
40, 1547
41, 911
42, 1489
43, 969
44, 1326
45, 1132
46, 1863
47, 595
48, 2149
49, 309
50, 1492
51, 966
52, 1541
53, 917
54, 2003
55, 455
56, 1315
57, 838
58, 305
