# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
28
0, 664
1, 234
2, 642
3, 256
4, 390
5, 508
6, 539
7, 359
8, 614
9, 284
10, 697
11, 201
12, 385
13, 513
14, 546
15, 352
16, 754
17, 144
18, 753
19, 145
20, 442
21, 456
22, 380
23, 460
24, 58
25, 798
26, 100
27, 684
28, 214
29, 725
30, 173
31, 650
32, 248
33, 768
34, 130
35, 500
36, 398
37, 574
38, 324
39, 471
40, 427
41, 531
42, 322
43, 45
44, 389
45, 509
46, 709
47, 189
48, 706
49, 192
50, 793
51, 105
52, 668
53, 230
54, 708
55, 190
56, 662
57, 236
