# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
37
0, 2174
1, 802
2, 2778
3, 198
4, 2686
5, 290
6, 2167
7, 809
8, 2653
9, 323
10, 1034
11, 1942
12, 2810
13, 166
14, 2633
15, 343
16, 2618
17, 358
18, 2752
19, 224
20, 2611
21, 365
22, 2218
23, 758
24, 2247
25, 729
26, 2658
27, 318
28, 1252
29, 1724
30, 1957
31, 1019
32, 2766
33, 210
34, 2470
35, 506
36, 2672
37, 304
38, 1095
39, 1196
40, 685
41, 1182
42, 1794
43, 2696
44, 280
45, 2356
46, 620
47, 1835
48, 1141
49, 1642
50, 1334
51, 1433
52, 1543
53, 1091
54, 1885
55, 2747
56, 229
57, 1384
58, 1592
59, 2869
60, 107
61, 2572
62, 404
63, 1595
64, 1381
65, 2956
66, 20
67, 1285
68, 1691
69, 1024
70, 1739
71, 213
72, 1448
73, 1528
74, 2065
75, 911
