# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
28
0, 861
1, 1555
2, 2238
3, 178
4, 1579
5, 837
6, 909
7, 1507
8, 1427
9, 989
10, 1456
11, 960
12, 2238
13, 178
14, 1614
15, 802
16, 1081
17, 1335
18, 1567
19, 849
20, 2280
21, 136
22, 2364
23, 52
24, 1126
25, 1290
26, 928
27, 1130
28, 358
29, 1098
30, 894
31, 424
32, 1206
33, 1210
34, 2053
35, 363
36, 1715
37, 701
38, 913
39, 1115
40, 388
41, 1529
42, 887
43, 849
44, 1567
45, 996
46, 934
47, 486
48, 1437
49, 979
50, 878
51, 1450
52, 88
53, 1732
54, 684
55, 1374
56, 1042
57, 1491
58, 925
59, 1196
60, 1058
61, 162
