# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
38
0, 2117
1, 493
2, 1191
3, 1419
4, 1575
5, 1035
6, 1125
7, 1485
8, 2251
9, 359
10, 1972
11, 638
12, 2104
13, 506
14, 1883
15, 727
16, 2310
17, 300
18, 1061
19, 1549
20, 1384
21, 1226
22, 1224
23, 1386
24, 2407
25, 203
26, 1444
27, 1166
28, 2475
29, 135
30, 2316
31, 294
32, 1861
33, 749
34, 2380
35, 230
36, 1815
37, 795
38, 1159
39, 1103
40, 348
41, 1911
42, 699
43, 1983
44, 627
45, 1299
46, 1311
47, 1674
48, 936
49, 1332
50, 1278
51, 1991
52, 619
53, 2482
54, 128
55, 2507
56, 103
57, 2370
58, 240
59, 1688
60, 922
61, 998
62, 1023
63, 589
64, 2547
65, 63
66, 1278
67, 1332
68, 1205
69, 1020
70, 385
71, 1227
72, 1383
73, 1362
74, 1051
75, 197
76, 2479
77, 131
78, 1144
79, 1466
