# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
21
0, 1155
1, 1440
2, 44
3, 2426
4, 213
5, 2568
6, 71
7, 1968
8, 671
9, 920
10, 1472
11, 247
12, 2381
13, 258
14, 1089
15, 911
16, 639
17, 988
18, 954
19, 697
20, 1384
21, 974
22, 281
23, 1651
24, 988
25, 2388
26, 251
27, 2440
28, 199
29, 1707
30, 932
31, 1789
32, 850
33, 1396
34, 1243
35, 1343
36, 1296
37, 2020
38, 619
39, 1180
40, 1459
41, 1559
42, 1080
43, 2135
44, 504
45, 2096
46, 543
