# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
27
0, 2152
1, 72
2, 1994
3, 230
4, 1462
5, 762
6, 1838
7, 386
8, 745
9, 1479
10, 2150
11, 74
12, 1578
13, 646
14, 1459
15, 765
16, 1845
17, 379
18, 1171
19, 923
20, 130
21, 2098
22, 126
23, 1476
24, 748
25, 2032
26, 192
27, 983
28, 1241
29, 1026
30, 1186
31, 12
32, 1499
33, 725
34, 1516
35, 708
36, 1839
37, 385
38, 1010
39, 1214
40, 1480
41, 744
42, 1987
43, 237
44, 1654
45, 570
46, 1764
47, 460
48, 1420
49, 804
50, 880
51, 1344
52, 1502
53, 722
54, 981
55, 1243
