# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
28
0, 1480
1, 109
2, 1159
3, 430
4, 717
5, 872
6, 1309
7, 280
8, 992
9, 597
10, 1039
11, 550
12, 852
13, 737
14, 992
15, 597
16, 801
17, 680
18, 108
19, 1455
20, 134
21, 948
22, 571
23, 70
24, 1201
25, 388
26, 613
27, 976
28, 898
29, 691
30, 914
31, 675
32, 651
33, 938
34, 817
35, 628
36, 144
37, 752
38, 628
39, 209
40, 876
41, 713
42, 1200
43, 389
44, 1539
45, 50
46, 1490
47, 99
48, 962
49, 627
50, 1287
51, 302
52, 694
53, 895
54, 1408
55, 181
56, 718
57, 786
58, 85
59, 920
60, 640
61, 29
