# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
24
0, 1822
1, 566
2, 1970
3, 418
4, 1061
5, 1327
6, 2090
7, 298
8, 1864
9, 524
10, 1333
11, 1055
12, 1704
13, 684
14, 2156
15, 232
16, 840
17, 1474
18, 74
19, 1237
20, 1151
21, 1504
22, 884
23, 835
24, 1553
25, 2234
26, 154
27, 1146
28, 1242
29, 943
30, 1445
31, 1216
32, 1172
33, 2111
34, 277
35, 2053
36, 335
37, 2160
38, 228
39, 1458
40, 930
41, 2151
42, 237
43, 1618
44, 770
45, 2131
46, 257
47, 1430
48, 958
