# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
37
0, 1321
1, 930
2, 1573
3, 678
4, 1116
5, 891
6, 244
7, 1429
8, 822
9, 1847
10, 404
11, 2166
12, 85
13, 2081
14, 170
15, 829
16, 1150
17, 272
18, 778
19, 1473
20, 962
21, 1289
22, 1224
23, 1027
24, 1366
25, 885
26, 1381
27, 870
28, 1077
29, 880
30, 294
31, 1062
32, 784
33, 405
34, 877
35, 1022
36, 352
37, 2041
38, 210
39, 770
40, 1481
41, 2050
42, 201
43, 1015
44, 829
45, 407
46, 1585
47, 666
48, 2244
49, 7
50, 1876
51, 375
52, 895
53, 1356
54, 1770
55, 481
56, 1488
57, 763
58, 1491
59, 760
60, 1039
61, 816
62, 396
63, 1995
64, 256
65, 1298
66, 953
67, 1827
68, 424
69, 1655
70, 596
71, 1347
72, 904
73, 2192
74, 59
75, 1076
76, 994
77, 181
78, 1388
79, 863
80, 1808
81, 443
