# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
26
0, 999
1, 856
2, 575
3, 2196
4, 234
5, 1542
6, 888
7, 1133
8, 1297
9, 1953
10, 477
11, 2034
12, 396
13, 1582
14, 848
15, 1075
16, 1237
17, 118
18, 2014
19, 416
20, 1200
21, 1034
22, 196
23, 922
24, 1508
25, 1220
26, 1210
27, 2260
28, 170
29, 1628
30, 802
31, 1713
32, 717
33, 2074
34, 356
35, 908
36, 1522
37, 1614
38, 816
39, 1043
40, 1387
41, 1699
42, 731
43, 1381
44, 1049
45, 1792
46, 638
47, 2335
48, 95
49, 1188
50, 1242
51, 2180
52, 250
53, 2233
54, 197
