# #La primera linea indica la cantidad de grupos a formar, las siguientes son de la forma 'nombre maestro, habilidad'
33
0, 1753
1, 173
2, 1295
3, 631
4, 735
5, 784
6, 407
7, 1477
8, 449
9, 1785
10, 141
11, 650
12, 1027
13, 249
14, 813
15, 1113
16, 1403
17, 523
18, 1253
19, 673
20, 1064
21, 862
22, 1185
23, 741
24, 1557
25, 369
26, 729
27, 1197
28, 1015
29, 911
30, 1275
31, 651
32, 852
33, 828
34, 246
35, 895
36, 1031
37, 1515
38, 411
39, 1145
40, 781
41, 1095
42, 831
43, 1531
44, 395
45, 956
46, 970
47, 772
48, 813
49, 341
50, 1865
51, 61
52, 825
53, 1018
54, 83
55, 1057
56, 869
57, 1506
58, 420
59, 1492
60, 434
61, 1325
62, 601
63, 1162
64, 764
65, 1177
66, 749
67, 1531
68, 395
69, 1548
70, 378
